Sector,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.839000,0.000000,0.000000,0.000000,88.352000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107054.014000
166,4.405000,6.074000,0.000000,0.000000,0.000000,0.439000,0.434000,0.170000,0.000000,0.273000,7.804000,12.507000,3.883000,0.000000,42.449000,0.977000,0.697000,0.385000,0.393000,1.659000,4.093000,0.222000,4.720000,2.144000,2.939000,0.331000,0.429000,0.403000,0.689000,0.518000,2.271000,0.873000,2.630000,5.177000,4.354000,5.167000,1.660000,0.140000,0.383000,0.582000,0.356000,0.404000,7.630000,1.003000,0.128000,1.108000,3.720000,1.195000,2.250000,0.419000,0.320000,0.422000,0.792000,1.129000,0.205000,3.265000,0.702000,0.449000,0.274000,3.670000,1.151000,1.316000,2.942000,0.806000,0.805000,0.839000,0.754000,0.709000,1.689000,0.000000,0.124000,0.000000,0.089000,0.554000,0.093000,0.194000,0.000000,0.170000,0.517000,0.312000,0.683000,5.026000,1.249000,0.442000,1.733000,0.090000,1.415000,0.724000,0.461000,4.024000,2.023000,145.235000,2.586000,20.717000,0.863000,218.515000,0.429000,0.435000,0.000000,0.433000,0.000000,0.000000,2.580000,0.000000,0.864000,8.108000,7.423000,6.921000,0.530000,0.791000,9.007000,28.023000,9.031000,33.367000,8.009000,119.496000,110.473000,7.958000,29.532000,225.594000,9.860000,3.604000,8.408000,0.000000,65.458000,42.011000,50.379000,1.212000,71.546000,71.895000,14.976000,20.655000,16.710000,244.361000,40.704000,5.358000,97.047000,26.944000,35.237000,19.197000,19.899000,37.527000,10.414000,0.986000,24.966000,14.039000,123.327000,9.136000,4.039000,4.320000,2.318000,5.708000,1.902000,6.890000,18.121000,5.456000,15.033000,1.889000,1.063000,111.412000,22.621000,0.269000,0.130000,0.370000,2.105000,2.701000,177.631000,237.218000,2.015000,0.484000,2.035000,0.177000,4.801000,0.013000,1.086000,2.185000,0.000000,9.891000,7.692000,0.000000,0.000000,0.230000,0.213000,0.000000,0.000000,66.927000,0.000000,0.000000,0.917000,8.949000,19.481000,0.000000,0.000000,0.000000,9.414000,0.000000,0.000000,0.000000,0.000000,279.424000,0.000000,0.000000,0.000000,0.000000,0.000000,82915.975000
167,0.644000,1.331000,0.000000,0.000000,0.000000,0.496000,4.914000,4.682000,1.698000,11.673000,258.043000,694.377000,152.982000,6.857000,424.435000,35.286000,26.341000,14.349000,18.042000,57.341000,132.987000,7.368000,150.413000,77.441000,99.496000,14.448000,28.129000,14.594000,24.565000,19.273000,86.998000,33.514000,101.237000,246.994000,162.568000,176.337000,55.196000,9.556000,21.451000,20.868000,16.650000,20.448000,299.495000,32.619000,8.213000,36.817000,127.246000,42.482000,84.951000,15.564000,16.722000,15.923000,28.502000,38.105000,7.346000,111.403000,24.595000,14.409000,9.414000,122.148000,38.720000,47.636000,104.905000,26.898000,28.277000,28.093000,27.732000,26.638000,59.967000,0.481000,4.850000,0.000000,6.089000,19.687000,0.118000,8.358000,1.885000,4.928000,22.697000,15.625000,23.343000,175.031000,41.249000,14.731000,55.995000,3.335000,54.359000,29.114000,21.515000,149.212000,74.630000,2106.022000,27.308000,73.254000,41.986000,255.069000,0.485000,18.691000,0.000000,0.490000,0.485000,3.890000,805.480000,1.129000,116.287000,307.669000,275.152000,295.633000,22.624000,30.363000,344.052000,1064.883000,349.221000,1295.553000,300.133000,4576.862000,4268.913000,305.128000,1082.846000,8710.539000,328.691000,135.529000,335.017000,258.420000,1982.256000,987.142000,2124.933000,75.932000,2620.804000,2208.577000,518.908000,535.620000,389.028000,604.176000,581.989000,189.599000,3212.820000,809.640000,664.273000,687.129000,622.201000,438.131000,490.011000,15.314000,512.263000,114.571000,2758.893000,347.514000,152.100000,171.858000,85.869000,211.117000,74.600000,263.128000,407.152000,226.632000,122.866000,77.495000,18.458000,77.515000,59.726000,4.567000,1.365000,13.937000,59.469000,93.506000,463.893000,1414.749000,77.355000,17.802000,80.751000,6.422000,94.555000,0.122000,43.152000,88.624000,8.214000,383.144000,207.117000,0.000000,0.000000,3.261000,43.940000,0.000000,0.000000,836.354000,0.000000,0.000000,405.804000,27.915000,106.289000,0.000000,0.000000,0.000000,51.361000,0.000000,0.000000,0.000000,0.000000,2844.570000,0.000000,0.000000,0.000000,0.000000,0.000000,160517.528000
168,233.603000,230.771000,2.049000,22.177000,6.313000,4.167000,34.911000,2.798000,28.932000,10.243000,439.483000,1532.861000,206.471000,7.282000,469.046000,48.799000,53.453000,53.272000,39.247000,94.406000,181.828000,12.286000,191.327000,107.366000,147.326000,13.335000,50.721000,22.498000,55.831000,27.327000,101.454000,52.907000,140.602000,211.904000,361.614000,188.078000,67.302000,13.048000,58.495000,24.281000,20.018000,27.246000,329.603000,45.298000,10.392000,55.010000,146.786000,50.621000,121.246000,23.497000,27.028000,28.758000,43.444000,39.808000,10.176000,130.088000,31.843000,16.951000,11.696000,137.810000,40.307000,70.093000,121.057000,38.175000,36.814000,34.357000,38.241000,33.926000,94.346000,7.096000,4.143000,3.454000,14.536000,17.288000,0.588000,11.325000,11.531000,9.103000,37.859000,15.484000,37.966000,216.867000,56.651000,18.780000,64.019000,5.783000,57.997000,37.503000,22.545000,164.532000,96.795000,5207.639000,995.899000,995.450000,864.129000,3775.814000,5549.858000,5.824000,25.517000,1272.266000,143.667000,27.829000,440.353000,1229.288000,206.324000,287.971000,265.899000,476.149000,17.787000,26.515000,330.359000,1147.072000,282.550000,1262.685000,242.354000,7188.409000,4571.311000,3067.465000,1173.347000,27409.825000,526.125000,199.637000,419.223000,549.189000,3655.703000,2717.222000,5080.400000,332.186000,3514.371000,5547.077000,2021.790000,1110.284000,1212.383000,2574.426000,1685.295000,401.140000,3702.680000,1772.436000,1808.833000,1061.382000,868.558000,2940.347000,466.985000,365.967000,1567.621000,189.841000,11526.833000,497.281000,1247.690000,8788.198000,131.863000,366.003000,89.239000,12398.663000,10454.905000,445.576000,1245.191000,509.539000,23.957000,395.152000,224.075000,5.245000,43.264000,132.425000,1145.594000,337.154000,7336.438000,3779.703000,277.525000,22.676000,298.359000,14.153000,664.159000,0.436000,109.924000,369.817000,1236.783000,366.373000,375.547000,0.000000,734.605000,131.829000,35.395000,0.000000,0.000000,313.145000,0.000000,0.000000,125.949000,28.563000,334.732000,0.000000,0.000000,0.000000,161.750000,0.000000,0.000000,0.000000,0.000000,11767.954000,1021.752000,0.000000,0.000000,0.000000,0.000000,768321.019000
169,93.858000,47.166000,5.709000,91.661000,0.000000,0.000000,10.172000,12.645000,12.592000,17.336000,128.090000,27.770000,5.622000,0.532000,2123.999000,43.640000,114.225000,44.420000,78.578000,139.206000,165.975000,12.483000,88.229000,125.311000,103.002000,22.050000,51.354000,6.965000,56.034000,34.345000,54.411000,297.300000,231.838000,150.427000,400.942000,624.362000,241.127000,59.129000,127.405000,33.090000,73.853000,78.026000,309.100000,53.948000,20.021000,69.899000,130.453000,49.691000,198.641000,24.797000,44.532000,47.969000,57.026000,65.494000,14.560000,83.266000,30.743000,7.038000,16.315000,134.179000,54.262000,99.551000,78.754000,18.437000,17.995000,26.707000,35.673000,42.849000,66.826000,5.872000,3.542000,0.639000,48.793000,13.055000,0.699000,7.024000,5.513000,19.971000,41.277000,80.891000,24.356000,282.666000,43.306000,8.553000,33.004000,3.775000,28.181000,24.986000,4.720000,79.230000,50.998000,6559.872000,472.513000,843.470000,520.080000,2365.377000,0.156000,20.887000,0.000000,11163.835000,540.319000,158.590000,523.602000,2.086000,282.035000,56.944000,115.093000,52.591000,19.038000,40.993000,680.985000,135.852000,32.046000,271.292000,162.600000,1720.914000,769.503000,490.807000,86.468000,3048.704000,1118.541000,52.676000,693.320000,65.038000,304.201000,162.497000,404.246000,16.060000,147.097000,294.481000,318.059000,165.058000,123.754000,1285.320000,195.891000,100.173000,114.570000,179.741000,105.957000,112.158000,1420.584000,90.377000,547.144000,1.139000,90.888000,68.926000,493.766000,76.478000,56.397000,121.534000,316.010000,42.355000,121.461000,3473.181000,190.514000,77.367000,36.432000,24.782000,8.230000,27.207000,20.430000,3.477000,22.625000,22.270000,16.574000,192.964000,594.985000,2705.737000,131.502000,99.974000,55.603000,13.722000,44.552000,0.514000,39.800000,69.867000,0.000000,33.061000,68.379000,0.000000,206.485000,0.000000,0.528000,0.000000,0.000000,34.404000,0.000000,0.000000,76.599000,34.844000,19.115000,0.000000,0.000000,0.000000,9.237000,0.000000,0.000000,0.000000,0.000000,2721.883000,1.035000,0.000000,0.000000,0.000000,0.000000,173994.696000
170,44.011000,21.977000,12.451000,51.553000,0.000000,0.000000,43.315000,9.144000,9.180000,28.087000,462.260000,25.697000,40.955000,94.062000,1376.496000,15.871000,42.361000,14.756000,30.798000,50.976000,65.718000,4.981000,35.034000,45.265000,37.875000,5.990000,20.754000,5.585000,23.354000,12.989000,24.925000,120.620000,91.785000,63.144000,154.720000,269.122000,92.702000,21.332000,55.514000,13.077000,30.254000,28.579000,122.456000,22.618000,6.596000,26.512000,57.306000,18.082000,75.787000,8.837000,16.118000,17.606000,22.522000,35.169000,6.440000,54.220000,17.977000,6.628000,9.662000,84.139000,27.424000,54.857000,33.410000,10.783000,8.697000,13.707000,18.091000,17.963000,29.065000,12.750000,16.227000,3.562000,52.555000,78.548000,1.205000,2.740000,0.000000,6.649000,15.125000,33.912000,8.114000,115.395000,20.848000,3.788000,12.136000,0.559000,13.314000,7.948000,1.119000,43.249000,32.938000,6084.249000,729.920000,710.558000,575.042000,2076.121000,89.355000,38.482000,27.125000,493.255000,162.007000,7.072000,361.744000,83.714000,246.952000,36.450000,78.644000,34.937000,11.058000,31.095000,469.533000,267.103000,25.549000,170.958000,98.396000,902.894000,458.682000,296.820000,49.762000,311.473000,740.780000,54.113000,497.530000,46.462000,226.203000,114.773000,677.421000,15.027000,140.251000,514.090000,428.199000,116.172000,84.581000,655.839000,148.047000,81.070000,95.006000,134.790000,75.782000,403.548000,827.522000,64.713000,430.566000,74.948000,440.629000,40.900000,424.938000,277.927000,50.872000,125.028000,260.084000,62.554000,119.356000,3299.759000,232.559000,81.278000,32.657000,34.997000,23.519000,119.939000,49.690000,30.614000,61.415000,39.678000,107.834000,380.423000,365.324000,2952.694000,265.797000,103.931000,113.672000,27.965000,138.965000,0.766000,335.019000,108.789000,13.795000,35.257000,105.121000,0.000000,83.515000,17.692000,133.618000,0.000000,0.000000,2101.826000,0.000000,0.000000,235.848000,7.073000,32.084000,0.000000,0.000000,0.000000,15.504000,0.000000,0.000000,0.000000,0.000000,11005.219000,0.000000,0.000000,0.000000,0.000000,0.000000,6413.883000
171,17.715000,6.427000,16.448000,150.635000,0.000000,0.000000,4.562000,0.465000,0.000000,1.111000,30.019000,52.844000,0.000000,42.566000,3480.424000,70.645000,186.706000,77.105000,127.480000,225.808000,268.493000,20.231000,145.046000,206.779000,170.496000,36.770000,90.939000,18.601000,90.954000,56.716000,90.556000,482.832000,378.439000,245.234000,664.092000,1153.676000,391.464000,97.218000,207.223000,53.791000,119.575000,128.910000,503.032000,89.717000,33.394000,115.514000,212.284000,84.630000,322.309000,40.448000,73.694000,78.173000,93.394000,107.454000,24.506000,135.281000,49.530000,12.660000,25.968000,218.608000,88.435000,167.339000,130.544000,33.965000,30.635000,45.421000,59.325000,71.069000,111.444000,9.867000,6.061000,1.172000,80.509000,21.680000,1.513000,12.974000,10.084000,33.240000,68.878000,131.523000,42.217000,458.527000,70.874000,13.773000,49.041000,6.676000,49.695000,41.651000,8.512000,132.890000,87.636000,10127.585000,856.692000,1382.352000,882.767000,3875.029000,5.254000,1.553000,0.000000,879.902000,51.026000,72.418000,106.387000,23.010000,458.630000,93.149000,186.910000,85.920000,30.885000,66.524000,1104.894000,220.353000,55.221000,442.197000,259.547000,2766.810000,1292.018000,792.641000,140.333000,698.099000,1814.983000,90.078000,1123.490000,104.671000,493.289000,247.916000,691.974000,29.155000,261.714000,466.301000,516.768000,258.655000,199.578000,2038.863000,295.241000,163.029000,182.561000,292.831000,156.148000,187.177000,2268.026000,141.248000,814.032000,2.258000,252.616000,105.704000,802.251000,124.001000,92.790000,197.715000,513.237000,70.643000,198.044000,5642.576000,311.689000,125.992000,59.359000,40.179000,14.435000,46.470000,34.187000,6.216000,36.790000,39.182000,52.438000,315.271000,1000.906000,4401.088000,213.406000,162.724000,90.048000,22.231000,72.257000,0.859000,65.197000,115.247000,57.302000,53.354000,110.021000,0.000000,12.444000,0.000000,0.000000,0.000000,0.000000,439.835000,0.000000,0.000000,29.253000,24.839000,77.371000,0.000000,0.000000,0.000000,37.387000,0.000000,0.000000,0.000000,0.000000,3663.452000,0.000000,0.000000,0.000000,0.000000,0.000000,3.793000
172,0.000000,0.000000,2.995000,24.473000,2.476000,0.000000,21.180000,16.114000,0.000000,2.333000,66.144000,13.303000,81.996000,1.543000,502.707000,5.491000,13.018000,2.867000,9.718000,18.439000,23.580000,1.546000,10.505000,13.730000,11.672000,0.825000,1.504000,0.982000,6.921000,3.087000,5.713000,41.535000,30.033000,20.448000,56.834000,97.915000,32.996000,6.980000,16.569000,4.365000,9.291000,9.698000,38.593000,6.350000,1.894000,7.337000,17.490000,2.418000,28.547000,3.119000,5.148000,5.807000,6.777000,6.447000,0.791000,10.462000,2.329000,0.264000,1.993000,17.987000,7.461000,10.698000,9.969000,1.842000,1.739000,2.543000,3.892000,4.930000,6.648000,0.376000,0.295000,0.693000,4.930000,1.123000,0.000000,0.236000,0.463000,1.276000,3.143000,9.568000,0.900000,35.503000,4.924000,1.031000,4.350000,0.000000,2.012000,1.336000,0.151000,9.458000,3.144000,1877.746000,167.259000,247.617000,179.399000,719.649000,0.147000,9.134000,71.308000,255.812000,261.525000,1.020000,639.212000,4.116000,81.752000,15.379000,33.349000,14.271000,5.713000,11.534000,305.264000,136.864000,10.415000,74.452000,45.812000,277.851000,200.791000,133.915000,23.665000,3436.190000,314.852000,13.442000,240.313000,17.115000,158.368000,173.799000,132.835000,2.567000,105.999000,211.876000,173.376000,101.684000,84.049000,428.531000,200.303000,650.761000,71.744000,70.165000,130.689000,343.108000,755.168000,68.750000,241.647000,57.571000,50.932000,5.862000,140.703000,23.246000,16.011000,36.200000,91.285000,12.070000,32.538000,946.150000,65.322000,24.267000,11.038000,11.668000,1.924000,239.205000,8.792000,1.233000,7.507000,6.478000,15.149000,69.226000,133.525000,990.518000,39.951000,27.255000,16.640000,15.335000,17.830000,0.141000,22.973000,32.198000,25.945000,10.182000,32.994000,0.000000,235.632000,8.841000,0.000000,0.000000,0.000000,82.976000,0.000000,0.000000,4.915000,38.840000,1162.330000,0.000000,0.000000,0.000000,561.665000,0.000000,0.000000,0.000000,0.000000,2147.529000,0.000000,0.000000,0.000000,0.000000,0.000000,16835.319000
173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.612000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1182.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.601000,0.000000,0.000000,0.000000,0.000000,0.000000,89716.232000
174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21706.438000
175,0.000000,0.000000,0.000000,0.000000,0.000000,27.648000,1.152000,0.466000,0.000000,0.000000,0.000000,0.000000,2.588000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.406000,0.000000,0.000000,0.000000,19.525000,1.013000,1.220000,0.810000,0.906000,0.906000,0.000000,0.000000,1.177000,0.709000,0.672000,0.000000,1.140000,0.000000,0.000000,0.000000,3.732000,0.000000,1.479000,55.635000,7.565000,0.670000,28.064000,0.485000,0.710000,20.847000,4.847000,0.000000,0.000000,0.000000,0.000000,0.000000,0.722000,0.726000,111.464000,0.000000,0.000000,2.228000,29.747000,0.664000,0.000000,0.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.471000,0.400000,11.170000,3.405000,23.136000,0.000000,21.356000,0.000000,0.558000,0.000000,0.000000,21.102000,1.357000,439.830000,223.906000,81.846000,42.760000,417.316000,0.308000,36.770000,0.000000,3.258000,58.195000,0.000000,1097.666000,6.247000,229.455000,0.000000,0.000000,11.028000,0.000000,0.000000,4.248000,14.810000,0.302000,0.395000,0.000000,0.626000,0.626000,0.000000,0.000000,396.311000,35.279000,9.150000,23.694000,0.000000,32.115000,39.352000,3.457000,1.393000,22.046000,50.843000,162.149000,32.584000,60.552000,0.000000,55.011000,1.577000,27.980000,17.892000,37.252000,23.562000,115.906000,38.763000,6.116000,7.577000,71.310000,4.826000,247.584000,274.240000,66.814000,120.827000,59.227000,22.189000,20.906000,3346.852000,996.951000,81.546000,41.844000,44.035000,0.000000,4.944000,2.807000,0.780000,0.680000,5.742000,33.655000,127.008000,524.408000,816.224000,145.164000,49.687000,13.830000,2.408000,699.890000,0.588000,1357.198000,327.930000,135.413000,6.145000,23.220000,0.000000,268.762000,0.000000,0.000000,0.000000,0.000000,52.971000,0.000000,0.000000,18.331000,1.683000,14.430000,0.000000,0.000000,0.000000,6.973000,0.000000,0.000000,0.000000,0.000000,2355.783000,0.000000,0.000000,0.000000,0.000000,0.000000,15833.572000
176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2218.802000,57.917000,0.614000,15.777000,400.385000,0.206000,0.000000,0.000000,1.596000,0.000000,0.000000,0.000000,0.581000,0.000000,16.986000,0.732000,0.000000,0.000000,2.282000,79.946000,397.057000,14.348000,2.359000,0.381000,111.974000,129.619000,6.964000,6.491000,66.236000,0.000000,0.000000,0.000000,0.000000,97.654000,507.695000,255.109000,76.992000,5.744000,518.643000,344.764000,300.648000,233.168000,5.467000,9.436000,46.062000,0.732000,103.742000,6.647000,0.000000,4.437000,64.392000,0.167000,0.490000,0.959000,5.904000,23.108000,13.431000,1.286000,0.000000,21.545000,22.856000,0.000000,7.361000,28.597000,121.869000,4.503000,1.739000,178.023000,5.113000,3.683000,0.722000,0.457000,8.775000,69.760000,75.129000,96.115000,1.538000,0.000000,0.000000,0.000000,0.738000,0.000000,0.568000,0.000000,0.512000,0.000000,0.000000,3.099000,0.000000,228.003000,0.000000,0.000000,0.000000,0.000000,0.137000,0.000000,0.000000,0.000000,0.000000,57.055000,0.000000,0.000000,0.000000,27.570000,0.000000,0.000000,0.000000,0.000000,2578.252000,0.000000,0.000000,0.000000,0.000000,0.000000,74375.535000
177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101692.000000
